"","Država","Leto","Spremenljivka","Vrednost"
"584","Guinea",2015,"Happiness.Score",3.656
"585","Ivory Coast",2015,"Happiness.Score",3.655
"586","Burkina Faso",2015,"Happiness.Score",3.587
"587","Afghanistan",2015,"Happiness.Score",3.575
"588","Rwanda",2015,"Happiness.Score",3.465
"589","Benin",2015,"Happiness.Score",3.34
"590","Syria",2015,"Happiness.Score",3.006
"591","Burundi",2015,"Happiness.Score",2.905
"592","Togo",2015,"Happiness.Score",2.839
"593","Denmark",2016,"Happiness.Score",7.526
"594","Switzerland",2016,"Happiness.Score",7.509
"595","Iceland",2016,"Happiness.Score",7.501
"596","Norway",2016,"Happiness.Score",7.498
"597","Finland",2016,"Happiness.Score",7.413
"598","Canada",2016,"Happiness.Score",7.404
"599","Netherlands",2016,"Happiness.Score",7.339
"600","New Zealand",2016,"Happiness.Score",7.334
"601","Australia",2016,"Happiness.Score",7.313
"602","Sweden",2016,"Happiness.Score",7.291
"603","Israel",2016,"Happiness.Score",7.267
"604","Austria",2016,"Happiness.Score",7.119
"605","United States",2016,"Happiness.Score",7.104
"606","Costa Rica",2016,"Happiness.Score",7.087
"607","Germany",2016,"Happiness.Score",6.994
"608","Brazil",2016,"Happiness.Score",6.952
"609","Belgium",2016,"Happiness.Score",6.929
"610","Ireland",2016,"Happiness.Score",6.907
"611","Luxembourg",2016,"Happiness.Score",6.871
"612","Mexico",2016,"Happiness.Score",6.778
"613","Singapore",2016,"Happiness.Score",6.739
"614","United Kingdom",2016,"Happiness.Score",6.725
"615","Chile",2016,"Happiness.Score",6.705
"616","Panama",2016,"Happiness.Score",6.701
"617","Argentina",2016,"Happiness.Score",6.65
"618","Czech Republic",2016,"Happiness.Score",6.596
"619","United Arab Emirates",2016,"Happiness.Score",6.573
"620","Uruguay",2016,"Happiness.Score",6.545
"621","Malta",2016,"Happiness.Score",6.488
"622","Colombia",2016,"Happiness.Score",6.481
"623","France",2016,"Happiness.Score",6.478
"624","Thailand",2016,"Happiness.Score",6.474
"625","Saudi Arabia",2016,"Happiness.Score",6.379
"626","Taiwan",2016,"Happiness.Score",6.379
"627","Qatar",2016,"Happiness.Score",6.375
"628","Spain",2016,"Happiness.Score",6.361
"629","Algeria",2016,"Happiness.Score",6.355
"630","Guatemala",2016,"Happiness.Score",6.324
"631","Kuwait",2016,"Happiness.Score",6.239
"632","Bahrain",2016,"Happiness.Score",6.218
"633","Trinidad and Tobago",2016,"Happiness.Score",6.168
"634","Venezuela",2016,"Happiness.Score",6.084
"635","Slovakia",2016,"Happiness.Score",6.078
"636","El Salvador",2016,"Happiness.Score",6.068
"637","Malaysia",2016,"Happiness.Score",6.005
"638","Nicaragua",2016,"Happiness.Score",5.992
"639","Uzbekistan",2016,"Happiness.Score",5.987
"640","Italy",2016,"Happiness.Score",5.977
"641","Ecuador",2016,"Happiness.Score",5.976
"642","Japan",2016,"Happiness.Score",5.921
"643","Kazakhstan",2016,"Happiness.Score",5.919
"644","Moldova",2016,"Happiness.Score",5.897
"645","Russia",2016,"Happiness.Score",5.856
"646","Poland",2016,"Happiness.Score",5.835
"647","South Korea",2016,"Happiness.Score",5.835
"648","Bolivia",2016,"Happiness.Score",5.822
"649","Lithuania",2016,"Happiness.Score",5.813
"650","Belarus",2016,"Happiness.Score",5.802
"651","North Cyprus",2016,"Happiness.Score",5.771
"652","Slovenia",2016,"Happiness.Score",5.768
"653","Peru",2016,"Happiness.Score",5.743
"654","Turkmenistan",2016,"Happiness.Score",5.658
"655","Mauritius",2016,"Happiness.Score",5.648
"656","Libya",2016,"Happiness.Score",5.615
"657","Latvia",2016,"Happiness.Score",5.56
"658","Cyprus",2016,"Happiness.Score",5.546
"659","Paraguay",2016,"Happiness.Score",5.538
"660","Romania",2016,"Happiness.Score",5.528
"661","Estonia",2016,"Happiness.Score",5.517
"662","Jamaica",2016,"Happiness.Score",5.51
"663","Croatia",2016,"Happiness.Score",5.488
"664","Hong Kong",2016,"Happiness.Score",5.458
"665","Kosovo",2016,"Happiness.Score",5.401
"666","Turkey",2016,"Happiness.Score",5.389
"667","Indonesia",2016,"Happiness.Score",5.314
"668","Jordan",2016,"Happiness.Score",5.303
"669","Azerbaijan",2016,"Happiness.Score",5.291
"670","Philippines",2016,"Happiness.Score",5.279
"671","China",2016,"Happiness.Score",5.245
"672","Bhutan",2016,"Happiness.Score",5.196
"673","Kyrgyzstan",2016,"Happiness.Score",5.185
"674","Serbia",2016,"Happiness.Score",5.177
"675","Bosnia and Herzegovina",2016,"Happiness.Score",5.163
"676","Montenegro",2016,"Happiness.Score",5.161
"677","Dominican Republic",2016,"Happiness.Score",5.155
"678","Morocco",2016,"Happiness.Score",5.151
"679","Hungary",2016,"Happiness.Score",5.145
"680","Pakistan",2016,"Happiness.Score",5.132
"681","Lebanon",2016,"Happiness.Score",5.129
"682","Portugal",2016,"Happiness.Score",5.123
"683","Macedonia",2016,"Happiness.Score",5.121
"684","Vietnam",2016,"Happiness.Score",5.061
"685","Tunisia",2016,"Happiness.Score",5.045
"686","Greece",2016,"Happiness.Score",5.033
"687","Tajikistan",2016,"Happiness.Score",4.996
"688","Mongolia",2016,"Happiness.Score",4.907
"689","Nigeria",2016,"Happiness.Score",4.875
"690","Honduras",2016,"Happiness.Score",4.871
"691","Iran",2016,"Happiness.Score",4.813
"692","Zambia",2016,"Happiness.Score",4.795
"693","Nepal",2016,"Happiness.Score",4.793
"694","Palestinian Territories",2016,"Happiness.Score",4.754
"695","Albania",2016,"Happiness.Score",4.655
"696","Bangladesh",2016,"Happiness.Score",4.643
"697","Sierra Leone",2016,"Happiness.Score",4.635
"698","Iraq",2016,"Happiness.Score",4.575
"699","Cameroon",2016,"Happiness.Score",4.513
"700","Ethiopia",2016,"Happiness.Score",4.508
"701","South Africa",2016,"Happiness.Score",4.459
"702","Sri Lanka",2016,"Happiness.Score",4.415
"703","India",2016,"Happiness.Score",4.404
"704","Myanmar",2016,"Happiness.Score",4.395
"705","Egypt",2016,"Happiness.Score",4.362
"706","Armenia",2016,"Happiness.Score",4.36
"707","Kenya",2016,"Happiness.Score",4.356
"708","Ukraine",2016,"Happiness.Score",4.324
"709","Ghana",2016,"Happiness.Score",4.276
"710","Congo (Kinshasa)",2016,"Happiness.Score",4.272
"711","Georgia",2016,"Happiness.Score",4.252
"712","Congo (Brazzaville)",2016,"Happiness.Score",4.236
"713","Senegal",2016,"Happiness.Score",4.219
"714","Bulgaria",2016,"Happiness.Score",4.217
"715","Mauritania",2016,"Happiness.Score",4.201
"716","Zimbabwe",2016,"Happiness.Score",4.193
"717","Malawi",2016,"Happiness.Score",4.156
"718","Sudan",2016,"Happiness.Score",4.139
"719","Gabon",2016,"Happiness.Score",4.121
"720","Mali",2016,"Happiness.Score",4.073
"721","Haiti",2016,"Happiness.Score",4.028
"722","Botswana",2016,"Happiness.Score",3.974
"723","Ivory Coast",2016,"Happiness.Score",3.916
"724","Cambodia",2016,"Happiness.Score",3.907
"725","Angola",2016,"Happiness.Score",3.866
"726","Niger",2016,"Happiness.Score",3.856
"727","Chad",2016,"Happiness.Score",3.763
"728","Burkina Faso",2016,"Happiness.Score",3.739
"729","Uganda",2016,"Happiness.Score",3.739
"730","Yemen",2016,"Happiness.Score",3.724
"731","Madagascar",2016,"Happiness.Score",3.695
"732","Tanzania",2016,"Happiness.Score",3.666
"733","Liberia",2016,"Happiness.Score",3.622
"734","Guinea",2016,"Happiness.Score",3.607
"735","Rwanda",2016,"Happiness.Score",3.515
"736","Benin",2016,"Happiness.Score",3.484
"737","Afghanistan",2016,"Happiness.Score",3.36
"738","Togo",2016,"Happiness.Score",3.303
"739","Syria",2016,"Happiness.Score",3.069
"740","Burundi",2016,"Happiness.Score",2.905
"741","Norway",2017,"Happiness.Score",7.53700017929077
"742","Denmark",2017,"Happiness.Score",7.52199983596802
"743","Iceland",2017,"Happiness.Score",7.50400018692017
"744","Switzerland",2017,"Happiness.Score",7.49399995803833
"745","Finland",2017,"Happiness.Score",7.4689998626709
"746","Netherlands",2017,"Happiness.Score",7.3769998550415
"747","Canada",2017,"Happiness.Score",7.31599998474121
"748","New Zealand",2017,"Happiness.Score",7.31400012969971
"749","Sweden",2017,"Happiness.Score",7.28399991989136
"750","Australia",2017,"Happiness.Score",7.28399991989136
"751","Israel",2017,"Happiness.Score",7.21299982070923
"752","Costa Rica",2017,"Happiness.Score",7.0789999961853
"753","Austria",2017,"Happiness.Score",7.00600004196167
"754","United States",2017,"Happiness.Score",6.99300003051758
"755","Ireland",2017,"Happiness.Score",6.97700023651123
"756","Germany",2017,"Happiness.Score",6.95100021362305
"757","Belgium",2017,"Happiness.Score",6.89099979400635
"758","Luxembourg",2017,"Happiness.Score",6.86299991607666
"759","United Kingdom",2017,"Happiness.Score",6.71400022506714
"760","Chile",2017,"Happiness.Score",6.65199995040894
"761","United Arab Emirates",2017,"Happiness.Score",6.64799976348877
"762","Brazil",2017,"Happiness.Score",6.63500022888184
"763","Czech Republic",2017,"Happiness.Score",6.60900020599365
"764","Argentina",2017,"Happiness.Score",6.59899997711182
"765","Mexico",2017,"Happiness.Score",6.57800006866455
"766","Singapore",2017,"Happiness.Score",6.57200002670288
"767","Malta",2017,"Happiness.Score",6.52699995040894
"768","Uruguay",2017,"Happiness.Score",6.4539999961853
"769","Guatemala",2017,"Happiness.Score",6.4539999961853
"770","Panama",2017,"Happiness.Score",6.4520001411438
"771","France",2017,"Happiness.Score",6.44199991226196
"772","Thailand",2017,"Happiness.Score",6.42399978637695
"773","Taiwan Province of China",2017,"Happiness.Score",6.42199993133545
"774","Spain",2017,"Happiness.Score",6.40299987792969
"775","Qatar",2017,"Happiness.Score",6.375
"776","Colombia",2017,"Happiness.Score",6.35699987411499
"777","Saudi Arabia",2017,"Happiness.Score",6.3439998626709
"778","Trinidad and Tobago",2017,"Happiness.Score",6.16800022125244
"779","Kuwait",2017,"Happiness.Score",6.10500001907349
"780","Slovakia",2017,"Happiness.Score",6.09800004959106
"781","Bahrain",2017,"Happiness.Score",6.08699989318848
"782","Malaysia",2017,"Happiness.Score",6.08400011062622
"783","Nicaragua",2017,"Happiness.Score",6.07100009918213
"784","Ecuador",2017,"Happiness.Score",6.00799989700317
"785","El Salvador",2017,"Happiness.Score",6.00299978256226
"786","Poland",2017,"Happiness.Score",5.97300004959106
"787","Uzbekistan",2017,"Happiness.Score",5.97100019454956
"788","Italy",2017,"Happiness.Score",5.96400022506714
"789","Russia",2017,"Happiness.Score",5.96299982070923
"790","Japan",2017,"Happiness.Score",5.92000007629395
"791","Lithuania",2017,"Happiness.Score",5.90199995040894
"792","Algeria",2017,"Happiness.Score",5.87200021743774
"793","Latvia",2017,"Happiness.Score",5.84999990463257
"794","South Korea",2017,"Happiness.Score",5.83799982070923
"795","Moldova",2017,"Happiness.Score",5.83799982070923
"796","Romania",2017,"Happiness.Score",5.82499980926514
"797","Bolivia",2017,"Happiness.Score",5.82299995422363
"798","Turkmenistan",2017,"Happiness.Score",5.82200002670288
"799","Kazakhstan",2017,"Happiness.Score",5.81899976730347
"800","North Cyprus",2017,"Happiness.Score",5.80999994277954
"801","Slovenia",2017,"Happiness.Score",5.75799989700317
"802","Peru",2017,"Happiness.Score",5.71500015258789
"803","Mauritius",2017,"Happiness.Score",5.62900018692017
"804","Cyprus",2017,"Happiness.Score",5.62099981307983
"805","Estonia",2017,"Happiness.Score",5.61100006103516
"806","Belarus",2017,"Happiness.Score",5.56899976730347
"807","Libya",2017,"Happiness.Score",5.52500009536743
"808","Turkey",2017,"Happiness.Score",5.5
"809","Paraguay",2017,"Happiness.Score",5.49300003051758
"810","Hong Kong",2017,"Happiness.Score",5.47200012207031
"811","Philippines",2017,"Happiness.Score",5.42999982833862
"812","Serbia",2017,"Happiness.Score",5.39499998092651
"813","Jordan",2017,"Happiness.Score",5.33599996566772
"814","Hungary",2017,"Happiness.Score",5.32399988174438
"815","Jamaica",2017,"Happiness.Score",5.31099987030029
"816","Croatia",2017,"Happiness.Score",5.29300022125244
"817","Kosovo",2017,"Happiness.Score",5.27899980545044
"818","China",2017,"Happiness.Score",5.27299976348877
"819","Pakistan",2017,"Happiness.Score",5.26900005340576
"820","Indonesia",2017,"Happiness.Score",5.26200008392334
"821","Venezuela",2017,"Happiness.Score",5.25
"822","Montenegro",2017,"Happiness.Score",5.23699998855591
"823","Morocco",2017,"Happiness.Score",5.2350001335144
"824","Azerbaijan",2017,"Happiness.Score",5.23400020599365
"825","Dominican Republic",2017,"Happiness.Score",5.23000001907349
"826","Greece",2017,"Happiness.Score",5.22700023651123
"827","Lebanon",2017,"Happiness.Score",5.22499990463257
"828","Portugal",2017,"Happiness.Score",5.19500017166138
"829","Bosnia and Herzegovina",2017,"Happiness.Score",5.18200016021729
"830","Honduras",2017,"Happiness.Score",5.18100023269653
"831","Macedonia",2017,"Happiness.Score",5.17500019073486
"832","Vietnam",2017,"Happiness.Score",5.07399988174438
"833","Nigeria",2017,"Happiness.Score",5.07399988174438
"834","Tajikistan",2017,"Happiness.Score",5.04099988937378
"835","Bhutan",2017,"Happiness.Score",5.01100015640259
"836","Kyrgyzstan",2017,"Happiness.Score",5.00400018692017
"837","Nepal",2017,"Happiness.Score",4.96199989318848
"838","Mongolia",2017,"Happiness.Score",4.95499992370605
"839","South Africa",2017,"Happiness.Score",4.8289999961853
"840","Tunisia",2017,"Happiness.Score",4.80499982833862
"841","Palestinian Territories",2017,"Happiness.Score",4.77500009536743
"842","Egypt",2017,"Happiness.Score",4.7350001335144
"843","Bulgaria",2017,"Happiness.Score",4.71400022506714
"844","Sierra Leone",2017,"Happiness.Score",4.70900011062622
"845","Cameroon",2017,"Happiness.Score",4.69500017166138
"846","Iran",2017,"Happiness.Score",4.69199991226196
"847","Albania",2017,"Happiness.Score",4.64400005340576
"848","Bangladesh",2017,"Happiness.Score",4.60799980163574
"849","Kenya",2017,"Happiness.Score",4.55299997329712
"850","Myanmar",2017,"Happiness.Score",4.54500007629395
"851","Senegal",2017,"Happiness.Score",4.53499984741211
"852","Zambia",2017,"Happiness.Score",4.51399993896484
"853","Iraq",2017,"Happiness.Score",4.49700021743774
"854","Gabon",2017,"Happiness.Score",4.46500015258789
"855","Ethiopia",2017,"Happiness.Score",4.46000003814697
"856","Sri Lanka",2017,"Happiness.Score",4.44000005722046
"857","Armenia",2017,"Happiness.Score",4.37599992752075
"858","India",2017,"Happiness.Score",4.31500005722046
"859","Mauritania",2017,"Happiness.Score",4.29199981689453
"860","Congo (Brazzaville)",2017,"Happiness.Score",4.29099988937378
"861","Georgia",2017,"Happiness.Score",4.28599977493286
"862","Congo (Kinshasa)",2017,"Happiness.Score",4.28000020980835
"863","Mali",2017,"Happiness.Score",4.19000005722046
"864","Ivory Coast",2017,"Happiness.Score",4.17999982833862
"865","Cambodia",2017,"Happiness.Score",4.16800022125244
"866","Sudan",2017,"Happiness.Score",4.13899993896484
"867","Ghana",2017,"Happiness.Score",4.11999988555908
"868","Ukraine",2017,"Happiness.Score",4.09600019454956
"869","Uganda",2017,"Happiness.Score",4.08099985122681
"870","Burkina Faso",2017,"Happiness.Score",4.03200006484985
"871","Niger",2017,"Happiness.Score",4.02799987792969
"872","Malawi",2017,"Happiness.Score",3.97000002861023
"873","Chad",2017,"Happiness.Score",3.93600010871887
"874","Zimbabwe",2017,"Happiness.Score",3.875
"875","Angola",2017,"Happiness.Score",3.79500007629395
"876","Afghanistan",2017,"Happiness.Score",3.79399991035461
"877","Botswana",2017,"Happiness.Score",3.76600003242493
"878","Benin",2017,"Happiness.Score",3.65700006484985
"879","Madagascar",2017,"Happiness.Score",3.64400005340576
"880","Haiti",2017,"Happiness.Score",3.6029999256134
"881","Yemen",2017,"Happiness.Score",3.59299993515015
"882","Liberia",2017,"Happiness.Score",3.53299999237061
"883","Guinea",2017,"Happiness.Score",3.50699996948242
"884","Togo",2017,"Happiness.Score",3.49499988555908
"885","Rwanda",2017,"Happiness.Score",3.47099995613098
"886","Syria",2017,"Happiness.Score",3.46199989318848
"887","Tanzania",2017,"Happiness.Score",3.34899997711182
"888","Burundi",2017,"Happiness.Score",2.90499997138977
"889","Switzerland",2015,"Economy",1.39651
"890","Iceland",2015,"Economy",1.30232
"891","Denmark",2015,"Economy",1.32548
"892","Norway",2015,"Economy",1.459
"893","Canada",2015,"Economy",1.32629
"894","Finland",2015,"Economy",1.29025
"895","Netherlands",2015,"Economy",1.32944
"896","Sweden",2015,"Economy",1.33171
"897","New Zealand",2015,"Economy",1.25018
"898","Australia",2015,"Economy",1.33358
"899","Israel",2015,"Economy",1.22857
"900","Costa Rica",2015,"Economy",0.95578
"901","Austria",2015,"Economy",1.33723
"902","Mexico",2015,"Economy",1.02054
"903","United States",2015,"Economy",1.39451
"904","Brazil",2015,"Economy",0.98124
"905","Luxembourg",2015,"Economy",1.56391
"906","Ireland",2015,"Economy",1.33596
"907","Belgium",2015,"Economy",1.30782
"908","United Arab Emirates",2015,"Economy",1.42727
"909","United Kingdom",2015,"Economy",1.26637
"910","Venezuela",2015,"Economy",1.04424
"911","Singapore",2015,"Economy",1.52186
"912","Panama",2015,"Economy",1.06353
"913","Germany",2015,"Economy",1.32792
"914","Chile",2015,"Economy",1.10715
"915","Qatar",2015,"Economy",1.69042
"916","France",2015,"Economy",1.27778
"917","Argentina",2015,"Economy",1.05351
"918","Czech Republic",2015,"Economy",1.17898
"919","Uruguay",2015,"Economy",1.06166
"920","Colombia",2015,"Economy",0.91861
"921","Thailand",2015,"Economy",0.9669
"922","Saudi Arabia",2015,"Economy",1.39541
"923","Spain",2015,"Economy",1.23011
"924","Malta",2015,"Economy",1.2074
"925","Taiwan",2015,"Economy",1.29098
"926","Kuwait",2015,"Economy",1.55422
"927","Trinidad and Tobago",2015,"Economy",1.21183
"928","El Salvador",2015,"Economy",0.76454
"929","Guatemala",2015,"Economy",0.74553
"930","Uzbekistan",2015,"Economy",0.63244
"931","Slovakia",2015,"Economy",1.16891
"932","Japan",2015,"Economy",1.27074
"933","South Korea",2015,"Economy",1.24461
"934","Ecuador",2015,"Economy",0.86402
"935","Bahrain",2015,"Economy",1.32376
"936","Italy",2015,"Economy",1.25114
"937","Bolivia",2015,"Economy",0.68133
"938","Moldova",2015,"Economy",0.59448
"939","Paraguay",2015,"Economy",0.75985
"940","Kazakhstan",2015,"Economy",1.12254
"941","Slovenia",2015,"Economy",1.18498
"942","Lithuania",2015,"Economy",1.14723
"943","Nicaragua",2015,"Economy",0.59325
"944","Peru",2015,"Economy",0.90019
"945","Belarus",2015,"Economy",1.03192
"946","Poland",2015,"Economy",1.12555
"947","Malaysia",2015,"Economy",1.12486
"948","Croatia",2015,"Economy",1.08254
"949","Libya",2015,"Economy",1.13145
"950","Russia",2015,"Economy",1.13764
"951","Jamaica",2015,"Economy",0.81038
"952","North Cyprus",2015,"Economy",1.20806
"953","Cyprus",2015,"Economy",1.20813
"954","Algeria",2015,"Economy",0.93929
"955","Kosovo",2015,"Economy",0.80148
"956","Turkmenistan",2015,"Economy",0.95847
"957","Mauritius",2015,"Economy",1.00761
"958","Hong Kong",2015,"Economy",1.38604
"959","Estonia",2015,"Economy",1.15174
"960","Indonesia",2015,"Economy",0.82827
"961","Vietnam",2015,"Economy",0.63216
"962","Turkey",2015,"Economy",1.06098
"963","Kyrgyzstan",2015,"Economy",0.47428
"964","Nigeria",2015,"Economy",0.65435
"965","Bhutan",2015,"Economy",0.77042
"966","Azerbaijan",2015,"Economy",1.02389
"967","Pakistan",2015,"Economy",0.59543
"968","Jordan",2015,"Economy",0.90198
"969","Montenegro",2015,"Economy",0.97438
"970","China",2015,"Economy",0.89012
"971","Zambia",2015,"Economy",0.47038
"972","Romania",2015,"Economy",1.04345
"973","Serbia",2015,"Economy",0.92053
"974","Portugal",2015,"Economy",1.15991
"975","Latvia",2015,"Economy",1.11312
"976","Philippines",2015,"Economy",0.70532
"977","Morocco",2015,"Economy",0.73479
"978","Macedonia",2015,"Economy",0.91851
"979","Albania",2015,"Economy",0.87867
"980","Bosnia and Herzegovina",2015,"Economy",0.83223
"981","Dominican Republic",2015,"Economy",0.89537
"982","Mongolia",2015,"Economy",0.82819
"983","Greece",2015,"Economy",1.15406
"984","Lebanon",2015,"Economy",1.02564
"985","Hungary",2015,"Economy",1.12094
"986","Honduras",2015,"Economy",0.59532
"987","Tajikistan",2015,"Economy",0.39047
"988","Tunisia",2015,"Economy",0.88113
"989","Palestinian Territories",2015,"Economy",0.59867
"990","Bangladesh",2015,"Economy",0.39753
"991","Iran",2015,"Economy",1.0088
"992","Ukraine",2015,"Economy",0.79907
"993","Iraq",2015,"Economy",0.98549
